time,btc,1inch,aave,ada,algo,alpha,ant,bal,bat,bch,bnb,bsv,btg,busd,comp,cro,crv,cvc,dai,dash,dcr,dgb,doge,dot,drgn,elf,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,grin,gusd,hedg,ht,husd,icp,knc,lend,leo_eos,leo_eth,link,loom,lpt,eos,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,perp,poly,powr,ppt,qash,qnt,ren,renbtc,rep,rev_eth,sai,snt,snx,srm,sushi,swrv,trx,trx_eth,tusd,uma,uni,usdc,usdk,usdt,vtc,wnxm,wtc,xaut,xem,xmr,xrp,xtz,xvg,yfi,zec,zrx
2019-05-30,0.047376008797975766,,,0.04466571924082419,,,-0.06242507311953671,,-0.033313738313675345,0.04368458177472001,0.0,0.7884391850885519,0.1520027083077382,,,0.016816309201476587,,-0.05038249385009208,,0.05280278760516888,-0.005658740972940612,0.002978035315490457,0.06741875250550033,,-0.065688198062272,-0.061499608363889124,0.0,0.14784203598120293,0.03438742131578576,,-0.034847284041258475,,0.09493638939569693,0.04867057242009709,0.0443512146477405,-0.0255041058259603,-0.0016852043095193503,,0.03774962856361852,,,-0.08834254176216116,-0.11850466912570223,0.26382356320276257,0.26382356320276257,-0.25544208873264274,0.011214634331873308,-0.04858966629970363,0.21144125344639586,0.20854848687774408,0.04723283519478305,-0.08856589084766575,-0.2739968657203904,0.10303015686900485,0.10121530620046504,,0.1271162812661597,-0.0002765460155660371,,-0.04239038021362307,,0.00904623049647868,-0.01711342070345856,-0.07803850251426048,0.0019077446409754284,-0.2767379721028611,0.03762166029763114,,-0.02012362371796972,,0.0003836040080911207,0.05141145314369022,,,,,0.14705298757219465,0.0,-0.00015857407497366083,,,-0.00021413036092199356,,-0.003489829488427687,0.01147611168836371,,0.07445999261541991,,0.10793311107387638,0.08111545166395073,0.09957434841588264,-0.08785152583180034,-0.15840343253201983,,0.15209503897141263,0.03380590330897859
2019-05-31,0.07125512285408098,,,0.10832709855375633,,,-0.0006464663911560642,,-0.010110860776693764,0.08539645732355483,0.0,0.9648622316956603,0.26016430459655626,,,0.12799973238525264,,0.0266457637299653,,0.061389854338492755,0.01174044938601404,0.011508061787722346,0.1501293264445558,,-0.0026209094177309655,-0.11137166362324646,0.0,0.18505050683624824,0.07126958628847935,,0.0489807162160012,,0.06616781662810434,0.10479997652420381,0.01899686091283259,-0.04017207004948409,0.002733078071299966,,-0.00048351513610134234,,,-0.036671984955469306,-0.019744170318372167,0.21943796388899028,0.21943796388899028,-0.23311846087733334,0.06258545043550878,-0.049401891436057443,0.33724565916412996,0.13852059957960705,-0.01793494982154409,0.010519128184830473,-0.12194332927186113,0.0758153132019681,0.17828411074061967,,0.14478731103336728,-4.4992593412951365e-05,,-0.023568598079282244,,0.023483246863421625,-0.026446095521316826,-0.04585996769195744,0.01719421894288664,-0.1756220668884454,0.2609886714600853,,0.0136192126104977,,0.003878022534336001,0.08019745046082716,,,,,0.19059506970758777,0.0,-0.000971162836063133,,,-0.0018869456202175172,,-0.004208646862906562,0.000621675615960493,,0.06884631889744663,,0.1424936197521911,0.0892288651286528,0.14418816500803766,-0.0512496115254919,-0.0779524744797303,,0.24410523138130347,0.08886725995054778
2019-06-01,0.061180916070442626,,,0.13024670050822063,,,0.06626682607634016,,0.029125237960080597,0.06556270161303113,0.0,1.021276920101494,0.25431872196819016,,,0.11051561245075736,,-0.052219921699530714,,0.045987814190325826,0.0034566583952040375,-0.013373950000957535,0.11648912421133417,,-0.005395072960592717,-0.15250732578642456,0.0,0.1735344131031451,0.05260933093597364,,0.025159934492966052,,0.08416612270014934,0.08926526953969316,-0.02503742386390928,0.024665888926232338,-0.005433058559806914,,-0.04075901431795903,,,-0.06478630758661585,-0.0833136617523248,0.05550263895771801,0.05550263895771801,-0.1477600168342451,0.013488967997468349,-0.1340072242520417,0.22284430444537118,0.09679828168021842,-0.02074620711557329,-0.011594535026316799,-0.16420763271846117,0.006305396023877474,0.19399288697438255,,0.13359962418634774,-8.864577872691459e-05,,0.021106247938309064,,-0.048722795364398386,-0.04621271741970645,-0.04980031849760058,0.0016429637762556126,-0.09476133228335004,0.3528295234815184,,-0.003356598518977627,,0.0022587245680401047,0.06779032149433406,,,,,0.3479643221261841,0.0,-4.642992113190747e-05,,,-0.0004180642777822374,,-0.003952801523367633,0.06042221849783869,,0.010846634638106645,,0.1159196050675333,0.06565528261706954,0.10879338871829969,-0.053156951287687604,-0.0819012401549819,,0.1938799542061591,0.038555857968492147
2019-06-02,0.001469249605488443,,,0.11331964507556691,,,0.06741602948332881,,0.007148300972367405,0.021536379423697793,0.0,0.7806290580629935,0.17706843737907874,,,0.12479619888842652,,0.012703518644860967,,0.012203825238533694,0.02277578792266821,0.04769905651543804,0.08700437737071787,,-0.015171565784406482,-0.10072667218873632,0.0,0.24018864773168458,0.006234577782719519,,-0.003845232666700449,,0.10779677015815659,0.0777056309219013,-0.0020817288735855977,-0.029448522690339374,-0.004972963603794511,,-0.017840456587179587,,,-0.022739458084525266,-0.01882164968731148,-0.02525912939265995,-0.02525912939265995,-0.06735365552712158,0.07948949500703217,-0.16732959458294705,0.11729839267376518,0.020976814315018855,-0.049089494443007586,0.012939223406133848,-0.16759258276715283,-0.03104804657147686,0.1756583680256334,,0.1260406358830597,-0.001115774703090655,,0.03790203268892345,,-0.0015746243578347308,0.0048525573151136925,-0.005387668551337543,0.013029058890568601,-0.028038423727140493,0.39121342301773954,,-0.020046880707771386,,-0.0032015165545949964,0.03726699252850274,,,,,0.23307968739034957,0.0,-0.0012836094577390877,,,-0.0014101336450110802,,-0.008531671147244846,0.07698128240332269,,0.024366171477377074,,0.08144712367420492,0.02734612257510527,0.0854115629579455,-0.08763920310049211,-0.07120745042754772,,0.16360441014697202,0.034187769128102286
2019-06-03,-0.07297278011775721,,,-0.035088448734993616,,,0.06883599018928876,,-0.09855179805852565,-0.08307475331214376,0.0,0.8806724989735821,0.11036809133795922,,,0.13079067802936528,,-0.0765274563201449,,-0.06573010887756969,-0.08238346164418275,-0.08949174205215693,-0.003424554449561912,,0.031319970395651486,-0.20523296905155008,0.0,0.1495992130920436,-0.07908026781010868,,-0.07210759762047125,,-0.0434189691012844,0.060707634146504486,-0.10580829831479532,-0.03204908849209953,0.0038174216648938497,,-0.1116563369854624,,,-0.11600320760322247,-0.13283976055288438,0.00781952631579963,0.00781952631579963,-0.24704628382983918,-0.002946101659627498,-0.1387014314030739,-0.16910986327260802,-0.10020193612557204,-0.1604705258810203,-0.08950288288425756,-0.1296670615477582,-0.12759416582366323,0.007679749282198944,,-0.04922492375762155,-2.1849514058258634e-05,,-0.07311574781130614,,-0.10776925984181951,-0.10656382308966561,-0.09092277558554718,-0.039924282291240676,-0.0802131726362888,0.2656772033644357,,-0.08571448171658669,,-0.0041922915491532375,-0.1057999486634027,,,,,-0.03546849380349015,0.0,-0.0002759217585163176,,,0.001018499427365871,,-0.004010423615069869,-0.05116365470328488,,-0.12119317779855332,,-0.04701886396433663,-0.08782944872332366,-0.03237949691146591,-0.1449993000035732,-0.1846854475134765,,0.08731019521170436,-0.05633151362689881
2019-06-04,-0.12262542541107557,,,-0.1229112637030374,,,-0.06490964118121134,,-0.11196094023225223,-0.11933003759765815,0.0,0.8505243343942515,0.02760952355507773,,,-0.04302920555828171,,-0.13734643786759804,,-0.15459846448126358,-0.10168650569140558,-0.12530480829220791,-0.07517157841832878,,-0.019887357304341657,-0.26963567488272033,0.0,0.0006437370974732293,-0.1171228075673757,,-0.09591604057460734,,-0.13040357076179265,-0.015130694696108948,-0.17624804646167247,-0.12583190291128032,-0.003098703019264182,,-0.12272829369306915,,,-0.15077157514147754,-0.18945607169482925,0.005399645825102439,0.005399645825102439,-0.31879484301957484,-0.028762316086719864,-0.17102422783094262,-0.2246799777968176,-0.11672894898340258,-0.21958373257152175,-0.1665864665743909,-0.11186082621380544,-0.13752758183424685,-0.10191377024665171,,-0.13992437986008976,0.0008121035483594774,,-0.11663690435869334,,-0.19030746304772772,-0.1701306705506136,-0.0771450299573131,-0.06241774494480257,0.08980017146593156,0.22628620860047333,,-0.17183337015213185,,0.00046869400714810716,-0.17369632979425786,,,,,7.527253306149895e-05,0.0,0.00291206582763337,,,0.0007355839384195484,,-0.0017450273237631375,-0.11469429952164645,,-0.15261359354243698,,-0.1096142700755911,-0.13380299371698456,-0.11829512442851375,-0.23630617596192127,-0.1979723947891595,,-0.09606172010283753,-0.09965307947458935
2019-06-05,-0.0990058549711279,,,-0.09220284999450745,,,-0.02693515334006702,,-0.09323241472120736,-0.12450379876223272,0.0,0.11517494231722836,-0.03947397207357728,,,-0.06561964766963047,,-0.0807733725191796,,-0.12451182957673024,-0.07996972514459222,-0.133544839213537,-0.056926783246612156,,-0.001733286318655991,-0.23294123245127618,0.0,-0.00592826042955763,-0.08536144342529728,,-0.06642185755591423,,-0.1720882450726643,-0.04110780096437494,-0.17198261399834402,-0.06248752648131051,0.012708229533249016,,-0.0800217350117568,,,-0.133130068025186,-0.1641981641347222,-0.01291812527360392,-0.01291812527360392,-0.07984068125162647,-0.05892595139983536,-0.12637745073515938,-0.19423478509205983,-0.09704708249095995,-0.1898514849413363,-0.15232917404701296,0.024996072458379315,-0.09195262796633041,-0.15225758407955203,,-0.1348512118624856,0.00047936964032424534,,-0.07969904861570143,,-0.1611635270228401,-0.15208088272101294,-0.13430661033248537,-0.02448657349490413,0.48226612881039954,0.29626266931105816,,-0.13808090162407716,,-0.0013990512586875559,-0.12210256651783413,,,,,0.008341130486610782,0.0,0.0006648020877020322,,,0.00010638386979833214,,1.9654425996051827e-05,-0.011656347920158572,,-0.18937042567054185,,-0.07523375160597101,-0.09646262598230215,-0.0959537493833349,-0.2462516246776557,-0.17107535613718883,,-0.05979350044488263,-0.08258666712283302
2019-06-06,-0.05983211506248742,,,-0.007651364823014983,,,0.00020936465490084544,,-0.02856424321416362,-0.06454408909218434,0.0,0.07224679322210603,-0.04878696616753764,,,-0.04129238040890837,,-0.02051022214842424,,-0.11696114597032459,-0.07267609393128849,-0.01157562309190363,-0.025557082981956247,,-0.030478021912246356,-0.07806875036075167,0.0,-0.01813055878675307,-0.026762102592781778,,-0.033110384445665386,,-0.1023015221162249,-0.00020704799759818648,-0.06941975631851138,-0.040916626390989475,0.004519468433327178,,-0.016415858476161893,,,-0.016836035476294087,-0.05326409829708312,0.17428974076367232,0.17428974076367232,0.11975482707533147,-0.017693137969270745,-0.1045822141617685,-0.13356433549363766,0.0355423153662735,-0.14561793812858748,-0.009655922660110172,0.184640287061562,0.009848507186574151,-0.07343784273542497,,-0.07758726606544908,-0.001022160134052652,,0.04124914729792617,,-0.06875975290640435,-0.05657446975209346,-0.05029172402671778,0.02169608969476644,0.8172533183731683,0.14129446610917018,,-0.09213934568346949,,0.00365098037627809,-0.041890304193765715,,,,,0.05447402949216884,0.0,-0.001177152584840524,,,-0.0015076412237287062,,0.002156251031752543,0.09080497084809469,,-0.13043022502935187,,-0.06918013830122194,-0.05765729679486642,0.002247174008915387,-0.10532428169922325,-0.06476064247617497,,-0.041598028562823575,-0.012598513637932629
2019-06-07,-0.06220877403312941,,,-0.041145052249237035,,,-0.028686024707810676,,-0.02169613741891352,-0.09448023237824332,0.0,0.039705687737216167,-0.09475326629416747,,,-0.10338094690926136,,-0.015059702665712882,,-0.09667707004568415,-0.0457811914884223,-0.028197072976522963,-0.09726701535966786,,0.0660049515472223,-0.1026243536151975,0.0,-0.04119737198841078,-0.061326377381096586,,-0.029811215259784363,,-0.09808421457167593,-0.02704740941598638,-0.07013516118164209,0.009659320960113904,0.005366115129707749,,-0.05981001272186559,,,-0.044657080692921625,-0.055087360036124355,0.13934965057247517,0.13934965057247517,0.1687231813678114,0.01819503119640631,-0.13829291887438222,-0.22189087284617137,0.034721420419451254,-0.15101081980001474,-0.030177505621188483,0.09703436763947848,0.052328001521259715,-0.09505569804937919,,-0.1026725243176495,0.00045004120676161996,,0.03503391612162443,,-0.042013785008901405,-0.00931576024881664,-0.011196137414512641,-0.010805635142539849,0.7098563864588574,0.047150715899589635,,-0.060770551661221694,,-0.0013379540718410077,0.043229046313030484,,,,,0.024899312156673403,0.0,0.0011974862167671851,,,0.0015224912095042065,,0.003571471244252944,0.09552436524040497,,-0.10033196790380317,,-0.10443333537263033,-0.0531893286273295,-0.03912830091113739,-0.12255341710522827,-0.06161699065682391,,-0.07287519617414495,-0.02506652752457761
2019-06-08,-0.0718896581833447,,,-0.07549662252841238,,,-0.10026489985648057,,-0.059365700487914674,-0.08784023493847437,0.0,0.034987084262420254,-0.09055287507900789,,,-0.11971292243730025,,0.05276240051543368,,-0.10802789609344154,-0.055238357009435246,-0.10843655152320175,-0.10040397998452588,,-0.013084000785403616,-0.055285714218597515,0.0,-0.013079635712852533,-0.07736917476856431,,0.0056783260414605685,,-0.02675833124070226,-0.03449315965262212,0.03391746041089072,0.31643290017011094,0.0010609531786791582,,-0.04028394407428426,,,-0.0040422435650736555,0.04983492001645162,0.22268770691461848,0.22268770691461848,0.19799500806626513,0.12005242938050631,-0.22956555962533676,-0.18300962771652907,0.05265431491768391,-0.1712239098420485,-0.0025373355664576325,0.2309078032758869,0.08007944994898542,-0.11972216407010372,,-0.10439764674542307,0.00044726633598779486,,0.06972392897696911,,-0.010804835176496996,0.007073833212618341,0.1630159122501531,-0.05957871792184899,0.6513497523445924,-0.005222849335767554,,-0.01133658914565383,,-0.001992376088475467,-0.005626527517996194,,,,,-0.13927899825648937,0.0,0.00011012250627717712,,,0.0009977493260509007,,0.002858859557449911,0.018014378086247174,,-0.06752271672299492,,-0.08576787094399863,-0.05468024946122496,-0.045054742048597385,-0.14582223480443512,-0.10774544299667643,,-0.065246328374447,0.007451734704165158
2019-06-09,-0.1269719898185776,,,-0.18010708187161462,,,-0.20275925522841032,,-0.11463572282149803,-0.1432145989801612,0.0,-0.037094324655226885,-0.1554758511927915,,,-0.2097224401126072,,-0.07646499193511991,,-0.14115619381012268,-0.08198026024285454,-0.2166149280860754,-0.1254677311239979,,-0.08106464441726202,-0.13525630074168082,0.0,-0.1531926384365191,-0.14419339211153948,,-0.036858825946799345,,-0.12428643134280137,-0.06948503695357289,-0.10739752386517787,0.24220320828015018,-0.0020811526693168547,,-0.09399706029729438,,,-0.07319613643903311,-0.05686190099291499,0.2243352288720173,0.2243352288720173,0.03822579540993165,-0.05193545447846559,-0.1843791180864166,-0.20852639423269426,-0.00046262346495185014,-0.18290640697877758,-0.06655972402293875,0.2536602443904783,-0.0072609205847863345,-0.18754448047485206,,-0.19989340807482225,7.980676536889497e-05,,-0.033781166388363926,,-0.11700653359650992,-0.07195048842634755,0.013273970302561056,-0.10982184930433603,0.5773049960330021,0.05656596804797309,,-0.1034885669280654,,0.0023353117599687057,-0.0362724568664764,,,,,-0.2330798941419907,0.0,0.00047552538107797915,,,0.0005403792475529023,,-0.00010193951305226268,0.08576034455515402,,-0.09803119706873342,,-0.15319084782248593,-0.12258249935028365,-0.13722645156979163,-0.1965475558929468,-0.16810462977268648,,-0.13078644732171563,-0.08160020664229473
2019-06-10,-0.022034735113113157,,,-0.03665690129568511,,,-0.17056654409836547,,-0.026189802516947358,-0.02821488166834618,0.0,-0.1255043104396545,-0.05839885517984933,,,-0.14517092920393904,,0.062253153553770035,,-0.030697435430365183,0.026543178910643617,-0.13876025319561314,-0.014144813162746628,,-0.05558117154545805,0.06709134417946783,0.0,-0.12081209302484774,-0.01717307362251619,,0.06645344400167863,,0.016489116026617623,-0.03449572540843848,0.0539036328331397,0.3355101970095038,-0.006296734297807527,,0.11025987406336468,,,0.06147903698666357,0.10460119441177085,0.34679931663012464,0.34679931663012464,0.3135716936108004,0.08034215412660273,-0.0630835108709854,-0.0434788245182085,0.21298227447690055,-0.16009349703562137,0.08811471819993488,0.3930010320379189,0.07253354027247427,-0.02132613766637148,,-0.03771403744126112,-0.000903804490962723,,0.1418017156607243,,0.06683854716757187,0.056194084488104146,0.23215390553803217,-0.010408791982354892,0.6072228409291975,0.2233241470340943,,0.020550335203608272,,0.005380247681205486,0.09951434763498535,,,,,-0.07767060966603778,0.0,-0.0001570433042549224,,,-0.0008580357724293775,,0.005462724362541804,0.17905803571281553,,0.04363730487367623,,-0.03400019883097449,-0.02951700751979458,-0.05380149843433735,-0.05741379077572073,0.00011408330915085863,,-0.04032987374606978,0.036605826732239555
2019-06-11,0.03562698778669371,,,0.07889068363509066,,,-0.06202064463789492,,-0.00823578809174641,0.019785156189247033,0.0,-0.1760019266480266,0.009188072725569763,,,0.06145811829300052,,0.1790683642444384,,0.03379178571777741,0.11380130898504737,-0.10257574036615047,0.03478874809285393,,0.006896102843486851,0.13665591728560966,0.0,0.0024395045242058266,0.026492726774428155,,0.05306572532250331,,0.11018348611658224,0.02093660182750723,0.23380853492763465,0.5182796972262469,0.003487111465584336,,0.14954682731938873,,,0.13970925588501104,0.27268044731645547,0.31134505259433487,0.31134505259433487,0.2922973875211925,0.11543998528116961,-0.04024825531922627,0.01771872528521201,0.3467498287359607,-0.11024058356861643,0.16056498207555125,0.13786736318010284,0.08088399128773549,0.08656587666121429,,0.017667687890471795,-0.0010420358138368835,,0.17908865966935972,,0.19017400008726648,0.13819432758891725,0.26330915204335015,0.24019976339054683,0.5097237799779626,0.15680139983674324,,0.0972963281546384,,-0.00237879591493817,0.18371394236176108,,,,,-0.09621427096396185,0.0,-0.0015572401436003691,,,-0.00028976128725055617,,0.005314347975771572,0.2807200369512646,,0.13835030173185814,,0.023848420453741248,0.0467757505898545,-0.00400658768852491,0.06592198634900837,0.05958632594987456,,0.03482616335261901,0.07982256116451736
2019-06-12,0.044650852499422244,,,0.16053316555345698,,,-0.080110756559721,,0.016133473793259023,-0.007905439169131334,0.0,-0.119588118414516,0.025545741824054558,,,0.03574570199999627,,0.12297043517754003,,0.060226684884302495,0.07830653671551291,-0.11295964602970299,0.023064732492387607,,0.03343446439138753,0.12061537348953899,0.0,0.0533564542272249,0.054068237439557576,,0.04849161345828845,,0.09866800773847584,0.0574036399047515,0.16758073105165594,0.7502436455874095,-0.013440005333574923,,0.09991773228488032,,,0.11872037964584181,0.17474101405156883,0.3244595936186887,0.3244595936186887,0.05793732860639622,0.13873843255165452,0.042831565597371446,-0.0026483369938625767,0.29670662543023285,-0.05332713563988323,0.10449418698373547,0.040079507270219805,0.05218597041196715,0.11121331736137652,,0.037528888180787146,-0.00021870061579554179,,0.1518290301773142,,0.16656683361286362,0.12824863890896943,0.27758045766697426,0.2396654023428757,0.31148678257625373,0.09191949771914665,,0.04253984810713529,,-0.0075050790989803495,0.1469739161306587,,,,,-0.02293292444267947,0.0,-0.002368117150014837,,,-0.0003891756982492556,,0.0003874872507594329,0.13646889169403087,,0.08535182881007941,,0.026236076632802696,0.059132134478538934,-0.0024998079449081168,0.0681695465086436,0.06697430451743647,,0.1216425596061459,0.05301328901982583
2019-06-13,0.05864482797921067,,,0.07822781590944583,,,0.08092509874630527,,-0.0028815256142007417,0.04474104528793088,0.0,0.08963918283831762,0.049247812876643815,,,0.05725524150612338,,0.16183948803845305,,0.06768278867192112,0.1025739630584721,-0.13391024010707187,-0.020559409908738613,,0.10921671156880097,0.069885509912196,0.0,0.07235523713207326,0.03170869802150644,,0.03113772220892219,,0.09552031181862453,0.012175189432266809,0.18924279129709975,0.6355009102352009,-0.008060844676748391,,0.1267019708770658,,,0.04081796669194815,0.06987727316731895,0.18728016767758815,0.18728016767758815,0.6384447373106721,0.14202522234681703,0.14823671718348885,0.018804292477974993,0.17626278562677178,-0.005628696919462439,0.007217187548017812,-0.012363760081013364,-0.017796009604815866,0.1210015595908871,,0.051527497892416285,0.0007331921526667617,,0.11783119712571666,,0.07497060959607316,0.07366535323827916,0.19340069945980365,0.10883554488806024,0.25722341017574313,0.1296360083660011,,0.052568730895684146,,-0.008109227588072865,0.11706084289803376,,,,,-0.006055001670832949,0.0,0.0002783479835684055,,,0.0011393222134385983,,-0.0009247685795908955,0.09558462007140056,,-0.003932244217399128,,0.01769582119720048,0.0364734427514144,-0.04752147659130179,-0.03583287858796358,0.013170808948055335,,0.10472468171102656,0.015181743229035982
2019-06-14,0.08400534825854877,,,0.05579479803762721,,,0.15474667894048033,,-0.06060024660596974,0.04815453962619243,0.0,0.0636528587726819,0.023565340868678897,,,0.05261516245393105,,0.05163380962863173,,0.028836631725686512,0.00031095893494614835,-0.14868638816258772,-0.008731442445495508,,0.0018647278223218322,0.039142059497947024,0.0,0.03170017644837331,0.05809755505906744,,-0.08374709500884314,,0.05767338003350231,0.007385544802361643,0.10695133306312887,0.7875726340961442,-0.002653899561540163,,0.11808039266918224,,,0.002949281258902259,0.032315596852388495,0.1381842404410607,0.1381842404410607,0.38998868797654396,0.018940393439655034,0.12750507072937745,-0.014567791597557278,0.12116597784054206,-0.021643058644101765,-0.013136273945092203,-0.1554415363507441,-0.027184108559373366,0.09825998150637272,,0.04311720172770572,0.0009964285630137404,,0.013169676018687015,,0.00686646606088126,-0.025427725858570116,0.02392185615763731,0.14943599633957017,0.11647986165247848,0.0509546508639922,,-0.011712051162155013,,-0.0005093775758191477,-0.021324590195649695,,,,,-0.0493932439882343,0.0,0.0007839202872275131,,,0.00054265225493344,,0.002769612430434387,0.061736474788222306,,-0.0972305228567063,,-0.018356754933512187,0.0284126094830508,-0.040785837911361256,-0.06859314894537916,-0.057335489887814006,,0.08630761346486615,0.0161449954130084
2019-06-15,0.11471058084769648,,,0.09157491134909268,,,-0.030165867871652208,,-0.021758621186802496,0.07144142653625463,0.0,0.07105374503933626,0.04057303573116733,,,0.057982612623860064,,0.004160553538734568,,0.06347389706814832,0.030418054164935926,-0.08251480005199618,0.033410640456395635,,0.028089929460788143,0.08655558899765392,0.0,0.01589049861693259,0.09986947525708967,,-0.019628047204626298,,0.024704924199516975,0.012510986438737604,0.027105154981705848,0.4213013885258574,-0.0012073087696709006,,0.13019307666400337,,,0.01905547187104184,0.029325004763787632,0.11326527679107534,0.11326527679107534,0.5041494763719636,-0.05063858430919921,0.3248737896489653,0.08263103367913405,0.16447854659414207,-0.025305756694269155,-0.005710917365225443,-0.15967527452966002,-0.057553290864738704,0.1625327626134605,,0.046559026976120244,-3.6583917684906986e-05,,-0.06085145666803948,,0.003611397325274268,-0.040415484261407286,-0.10389754030419951,0.2878438203145144,0.09414881143677101,-0.05959741817995878,,-0.02345836711169802,,0.003447916461354561,0.024944384065141767,,,,,0.0169772048535215,0.0,0.0002943782851705379,,,-0.0001278421651011996,,0.0004309280570671259,0.04802253834601866,,-0.06787386082441416,,0.0026713664974777895,0.08571749314464938,0.0029025843228223103,-0.018227132912370547,0.021190915904646168,,0.14602620886739226,0.07019485329278363
2019-06-16,0.18148275129252767,,,0.17257424722463188,,,0.044227854371232445,,0.05634475491434565,0.1298127872385917,0.0,0.16017854107378993,0.11987300036649406,,,0.08171551232142193,,0.06503356865268217,,0.10622188982502845,0.038898382404775056,0.0038377090009149573,0.06188881351355713,,0.015073504044547326,0.14050158823721537,0.0,0.0789259879231754,0.16797529241437026,,-0.005768307370008108,,0.14487187957788739,0.018168608421370802,0.13835566675205824,0.6808764745120146,0.0030209679049959526,,0.14911128257438544,,,0.05518251917871475,0.17691974580781733,0.056457983602431705,0.056457983602431705,0.5800273965335376,0.05091518299803055,0.15273122218950852,0.14515462557430947,0.19304364739041757,-0.07778723750706529,-0.0011619964315368048,-0.11270285015142412,0.017722498812840826,0.22868024775505624,,0.13021425399782904,-0.0010304817595633287,,-0.010231980292448983,,0.10056136447320241,0.05408868764939179,-0.02508129700514039,0.3137906708581717,0.07821342526149366,0.16448964252544362,,0.057558305827363876,,-0.0017820042888321286,0.027612118594183332,,,,,0.11124752815002403,0.0,-6.199044200649872e-05,,,-0.0004653697185517114,,-0.00017791465177796617,-0.03784337105737878,,-0.08913357267522304,,0.08491639805847062,0.15229537683527838,0.12205150118983599,0.06364010890923666,0.08602751641028483,,0.2195746692573124,0.11517033910947183
2019-06-17,0.16854981325965457,,,0.09551322418387165,,,-0.024656075184282256,,0.03219175588864687,0.09790116818669503,0.0,0.17305380805449633,0.07642992949006899,,,0.0062686782532299645,,-0.019185787654301567,,0.04961696541534133,0.04571283097144074,-0.025174657627747954,0.02363566339454981,,-0.06838414504843815,0.0018307129430925606,0.0,0.06165683089091978,0.10929350091904833,,-0.06440348627992065,,0.04467034603215625,-0.014815432545133733,0.03397757476461338,1.034268069347421,-0.0013366702882808834,,0.0719625709721845,,,0.008942820522201522,0.17235043548897133,-0.0009162315062668513,-0.0009162315062668513,0.644030505770522,-0.027707568092287027,0.4346106591175287,0.11012538380040016,0.0395949000099558,-0.1496017456846248,-0.05808691536538957,-0.20258485124193415,0.03443139012418195,0.15339397233535212,,0.045280075630157235,7.078627258705339e-05,,-0.10069505670675782,,0.00048209919626152065,-0.027811866217952175,-0.16119836736745563,0.2193635006823118,0.07742520110588047,-0.038071331651731155,,-0.014222877514474597,,-0.007722324428006688,-0.03187570553994312,,,,,0.07080436212747476,0.0,4.964833917986411e-06,,,1.860948074461355e-05,,-0.0011120669826268914,-0.03028656256484663,,-0.1753609922600945,,0.07097479758801639,0.1380172201370855,0.11731002952716385,0.012547395377541015,0.009568551241875278,,0.28869122236008304,0.048083151065357876
2019-06-18,0.1419566351022299,,,0.008886543074313025,,,-0.044694741840256125,,0.07063473545154131,0.05918117619648888,0.0,0.18778033011879391,0.052158687665578185,,,-0.037058480432827445,,-0.06499346148165586,,0.06854802797789139,0.006595200369339693,0.04688797056902394,-0.0051666978664666185,,0.047215820270126496,-0.02550741388121247,0.0,0.020033453096375053,0.07282861957352482,,-0.043192231126323644,,-0.006096461955997001,-0.04545500202225483,-0.07987780826754265,0.6942031416286172,0.0012439851922296796,,0.030489037134474817,,,-0.07388864682535501,0.049374484282247,-0.024366706706254737,-0.024366706706254737,0.6024806493732342,-0.07858402378664076,0.3770762677517949,0.06443624090049616,-0.007403598375602893,-0.14756644075990866,-0.05006467343871501,-0.05481975291058139,-0.0030876885004197385,0.10314404226171181,,0.02616345554872468,-0.0004774817231635309,,-0.07109312236278575,,-0.08082441855226374,-0.03251065958003052,-0.1737618589524461,-0.0211284170406405,0.11056625124675001,0.026974396726009653,,-0.03310354671001803,,-0.0031341866635560267,-0.07290534523960779,,,,,0.05157577743640873,0.0,-0.0011203234268787332,,,-0.0001876665320614812,,-0.005003567726695524,-0.07036393187657863,,-0.1775367188731437,,0.02771601206122809,0.1071853397150091,0.08041189223819134,-0.05085853902366966,-0.005860012756929489,,0.39886019028970776,0.03032241324871654
