time,btc,1inch,aave,ada,algo,alpha,ant,bal,bat,bch,bnb,bsv,btg,busd,comp,cro,crv,cvc,dai,dash,dcr,dgb,doge,dot,drgn,elf,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,grin,gusd,hedg,ht,husd,icp,knc,lend,leo_eos,leo_eth,link,loom,lpt,eos,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,perp,poly,powr,ppt,qash,qnt,ren,renbtc,rep,rev_eth,sai,snt,snx,srm,sushi,swrv,trx,trx_eth,tusd,uma,uni,usdc,usdk,usdt,vtc,wnxm,wtc,xaut,xem,xmr,xrp,xtz,xvg,yfi,zec,zrx
2019-05-02,5393.12937638808,,,0.0672493354019302,,,0.689727315946271,,0.373140979481711,265.164403085196,,52.0513409719958,16.3999468713639,,,0.071540428543,,0.0678745894863775,,114.477881683774,24.3201138215413,0.0101679517306617,0.002555447084649,,0.0994265480184819,0.164678169519586,,5.674109501459688,159.191619520748,,0.0054079432644172,,2.71746739857365,14.8864163497171,0.0739729044088208,2.2182137087009,0.996865721800117,,2.32909565108711,,,0.218072626649233,0.0084731881748228,,,0.454054592612843,0.0598327605973999,7.49211745764818,4.69890027195111,72.3201569473222,0.127087500890247,0.0504501066492014,0.0041209056014624,523.063231305178,9.67760603754287,,1.65292598063978,0.999779983103829,,0.239150778994028,,0.0850234300746888,0.110818568535233,1.07381331273921,0.115952939433065,2.36487935146234,0.0250420112487787,,20.0144388254953,,0.97555612779532,0.0226552109765389,,,,,0.0229753920580225,,1.00005216998838,,,1.00005619003581,,0.9811355295302864,0.406798084656692,,2.079270887235905,,0.05454940356312,63.8849389787924,0.296848551848395,1.27173895415282,0.0073042761143595,,58.9121128875788,0.269848530031191
2019-05-03,5658.43038836938,,,0.0685960334198942,,,0.636884090000213,,0.371119876794658,287.659966150682,,53.1148147846665,18.1139994060187,,,0.074914780528,,0.06761766365562,,118.362233476806,25.789973440784,0.0104407821052341,0.0026397169118978,,0.100786156913793,0.170985322026912,,5.949505221666102,164.69545207481,,0.0054157368610773,,2.64078433626303,15.3271882169361,0.0744707569255737,2.27938729546512,0.99808886456042,,2.36600501813917,,,0.220605856157184,0.0081853161214965,,,0.502339370719179,0.0615220138214594,7.74257175124426,4.99051402295714,77.7543033827538,0.13425056639602,0.0509603227283526,0.0041657754755753,519.425423778521,9.74962462499156,,1.66060888646942,0.999706454071313,,0.242629267798352,,0.08484655312094,0.108833702141275,1.02990522330837,0.117837857875928,2.3435645882931,0.0256604410868474,,20.3498149055434,,0.975644210192442,0.0224495423959862,,,,,0.0233515276720245,,0.999824635020278,,,1.00022915072563,,0.9817718630530944,0.410173100579199,,2.0843789269910244,,0.0551668199622481,66.061679071647,0.301920543569913,1.27774181203483,0.0072387681885003,,61.7586495401356,0.276245579563579
2019-05-04,5774.71242869667,,,0.0662151751256453,,,0.598708546796386,,0.356973829113112,287.82426298603,,52.9406046733839,18.2049849702645,,,0.073377550567,,0.0674651282917909,,119.025967191575,26.0217508737827,0.0099689620718097,0.0026460897061546,,0.0963108307811164,0.16506560927119,,5.79265015551179,162.037265751023,,0.0054926203585305,,2.52038049586452,16.0479617487074,0.0733284112300768,2.21516262845227,0.990654349694669,,2.35388710690702,,,0.220428693857503,0.007752799056773,,,0.489709909426142,0.0607326734744651,7.91784123735576,4.90017602022744,77.0576272671097,0.132738958891599,0.0486434284434251,0.0039020788271697,522.979078612541,9.35645150867389,,1.58529585907291,0.999640884029311,,0.232357878310009,,0.0820611103895156,0.108161322586063,0.987638720708639,0.122325612010427,2.17685777211426,0.0257229162759165,,20.0886934731695,,0.979833592183041,0.0221232603840319,,,,,0.0227967878172876,,1.00034141320061,,,1.00038388448567,,0.9900536103762844,0.422901108314861,,2.019228338459868,,0.0536712705874338,67.6918317412161,0.300058124076958,1.19845882182427,0.006975023954123,,60.2504111452034,0.265637680335586
2019-05-05,5728.35170222092,,,0.065440714109721,,,0.620510449783255,,0.355134061099401,291.456978608358,,53.1003185541899,18.255863182646,,,0.070597612352,,0.0662059110370908,,117.670319719666,26.1435190271767,0.0100630875933879,0.002597330081864,,0.100017020720777,0.159582111703417,,5.692454304681081,161.485596434833,,0.0055079946163543,,2.46433907846646,16.2888217755533,0.0714400863779549,2.10195367666346,0.997581063347935,,2.32657012653422,,,0.221127374962485,0.0081827582605018,,,0.501450464403179,0.0599131517839627,7.88405527628403,4.82988152345928,75.0616441825111,0.138117140992171,0.0499125662105048,0.0037103782762651,500.537719066311,9.16403515172212,,1.55531433099267,0.999132728985847,,0.25016732896576,,0.0813536859478021,0.107954900593263,0.96123556870163,0.120056348990341,2.36160631684551,0.0250636012314892,,20.0947572550253,,0.981161655596042,0.021866092081205,,,,,0.0230125977392485,,0.999216417438452,,,1.000040910852,,0.98963354869606,0.42310084430227,,1.9590438133059265,,0.0517225214350094,66.0613911122916,0.297219406673498,1.14431422940843,0.0069931088165096,,59.0061571484404,0.265283832448632
2019-05-06,5691.68837405026,,,0.0663504942288249,,,0.633304369884582,,0.343143273233381,286.214521938775,,52.2635479300029,18.2704837248641,,,0.068991444687,,0.0705070887424957,,119.2323766924,25.7812176537324,0.0103226462910309,0.0025428496646342,,0.0935319212731492,0.166084942092501,,5.64442928752653,172.068616014027,,0.005557324700711,,2.4766510409502,16.6521380509106,0.0738442161082195,2.06482247588204,1.00201930017587,,2.30213518317056,,,0.225445827971333,0.0082946031537582,,,0.570947940668249,0.0635775339546767,7.96636839270177,4.85086468085331,74.3746734913709,0.130708259593923,0.0505720925584491,0.003742053912284,524.746216201493,9.07737813915239,,1.58957465492559,0.999826591624501,,0.240558853220663,,0.083840966512749,0.109890780230978,1.02329440694972,0.123927572948912,2.30500385733028,0.0254411546175455,,20.6295457361557,,0.984604020544093,0.0221463609990944,,,,,0.0235545892354492,,0.999614206644437,,,1.00016003465696,,0.9894800609964916,0.425910611151112,,2.034943043931304,,0.053090360394935,66.8472615933912,0.300192328131055,1.23245801445491,0.0070459897806353,,59.5373595222572,0.277235458944096
2019-05-07,5825.744893045,,,0.0639481963481912,,,0.655276106638808,,0.318729683549101,286.453838546114,,52.5141812154749,18.7386926894432,,,0.068334359383,,0.0692212760972654,,116.738322533213,25.495828690615,0.0104999361416619,0.0024915117561217,,0.085198508539702,0.164884604833087,,5.618921100259898,170.05011484512,,0.0052705003886368,,2.41498389274843,15.9824886518981,0.0724741286934841,2.0425357190282,1.00098198123259,,2.28215340907789,,,0.21464301473165,0.0081420061960808,,,0.549290931601045,0.0604871083646126,7.8391846611683,4.8108171570314,74.0897669297459,0.135538760648632,0.0492668260429618,0.0034313926834597,535.610385869134,8.90359730841104,,1.59977391627003,1.00094285608408,,0.23268507051046,,0.0808118090315241,0.107454023020064,0.993078496049738,0.121364551568984,2.17571392897357,0.0252523303406099,,19.8865412938215,,0.98340343252615,0.0220013383479485,,,,,0.0237705362929838,,1.0014904090867,,,1.00175077146473,,0.9861976395407988,0.413067686364987,,1.886546726007646,,0.0508620872892028,65.7939228381229,0.295868475881444,1.20423301736573,0.0067977087890997,,57.4158390774852,0.261949092244673
2019-05-08,5931.8005949737,,,0.064065776607154,,,0.655016718414433,,0.311989438474977,283.573697096585,,58.3710072160276,19.4603559395062,,,0.068379281238,,0.0714264767911887,,116.898525143642,25.3641409488205,0.0101699909386235,0.0024952438084708,,0.0942187511907523,0.159540622464905,,5.670386330940932,169.558764172998,,0.0051613229186371,,2.38678980336329,15.964995035273,0.0711419021363611,2.05358324136244,0.996878193226739,,2.38200158254015,,,0.213064724254249,0.0078623221912781,,,0.586548070076788,0.0566463966578594,8.43015036367694,4.85274224476707,73.8289009773284,0.13720635318816,0.0480187634179796,0.0033167224468773,524.454255630864,8.95158451582079,,1.6417246298939,1.00236823988176,,0.235450008659663,,0.0799617654758718,0.105916003047708,0.988956303396001,0.119586071540138,2.02867580348101,0.0257731701048491,,19.7563502876898,,0.986560547791719,0.0215978802157066,,,,,0.0243071766945216,,1.00144353618304,,,1.00174908736499,,0.992556168546712,0.40600868569418,,1.7831487391256733,,0.050493374904754,67.3585928929912,0.297276037739993,1.16595359681523,0.0066939934390975,,57.6048432833534,0.267388926548911
2019-05-09,6150.14044476914,,,0.0613952442956567,,,0.69949026557488,,0.279418088812036,282.492231810941,,56.6101207332293,19.6483148916214,,,0.067702667081,,0.0657702542133944,,111.654806598586,25.5897533606106,0.0102499084993838,0.002476556059375,,0.0893036229459634,0.16052882128745,,5.544681875241063,170.250314728229,,0.0051422438489668,,2.17579657871629,15.7905804596772,0.0668912554810282,2.10833135017433,0.998620205365347,,2.29153922732884,,,0.200505140796618,0.0070760699264991,,,0.633626883603568,0.0530320159645656,8.29441723020357,4.81038728664548,73.6652881672836,0.139565368166396,0.0440566808734961,0.0031284517160989,510.967744203322,8.5439851871816,,1.57694922450219,1.00278131417834,,0.224524972763861,,0.075965087105658,0.0995282339068625,0.936527742036106,0.119265343517328,1.80531897657469,0.0230215590493915,,19.0865668331053,,0.989187819859624,0.0211104297382742,,,,,0.0230598259000368,,1.00153526655647,,,1.00289895454963,,0.9953695786399224,0.411087439590737,,1.6524612925962594,,0.0467398412451393,65.147646327969,0.293192150598164,1.10049726718991,0.006257198195853,,56.1956975194103,0.253327308657097
2019-05-10,6357.46349357101,,,0.0625485994065558,,,0.719092695757817,,0.360518456106792,285.869720813997,,57.5860302701681,20.0506835356318,,,0.066437472087,,0.0676505639746951,,112.217567075301,25.5463187111711,0.0103203869503445,0.0024905171248841,,0.0919289221170368,0.15946232948406,,5.613324979363456,172.221821975453,,0.005361285866267,,2.3042797351981,15.9859947364465,0.0691650561685234,2.21037748762405,0.993351094248593,,2.26790517879526,,,0.205896902733204,0.0074333414350047,,,0.667380912328555,0.0573833310709109,8.45360198075862,4.79851533842726,76.8654466474798,0.140956819823514,0.0466689480545074,0.0037695634154235,516.406652098197,8.73509056198144,,1.57996995024599,1.00186056846038,,0.226565403980067,,0.083301643511592,0.103059007617018,1.01382946246047,0.116785827407049,1.89243092901563,0.0243653076734295,,19.8249621401541,,0.989788831056038,0.0213162332548779,,,,,0.0234698961670698,,1.00315481770652,,,1.00261665618028,,0.995158785461514,0.408571305239543,,1.8708812500936889,,0.0501070040762735,68.6782523378892,0.296976009250518,1.11616825863806,0.007035651145023,,57.2954525502096,0.262819482990599
2019-05-11,7325.08286031561,,,0.0776100461827671,,,0.779272172670509,,0.372280194501344,368.586448180962,,62.5302885877236,22.7025943147751,,,0.068669184912,,0.0728399917305541,,125.875964285976,29.7844271548221,0.0117080849317079,0.0027936370830419,,0.102256707555593,0.170320198172152,,6.286881219652865,199.606514552893,,0.0057418144008713,,2.71039430198979,18.5059539959876,0.0761060519834777,2.10814876589374,1.00110571372446,,2.36404666643372,,,0.223846120214764,0.0078887095086761,,,0.699367860874538,0.0632427908273895,8.10601086022436,5.68239475032511,92.5835927119041,0.163554609068408,0.0509410478957526,0.0047169552131794,595.00725862014,10.1212179849844,,1.79580697811309,1.00701106098701,,0.25005214786238,,0.0907896183164561,0.111967927245638,1.10867288815464,0.12188114622826,2.12567654097314,0.0277640050676639,,21.2899658229809,,0.9878295578813,0.0238373015460039,,,,,0.0260371887325837,,1.01212081731852,,,1.00768956927589,,1.004233881296554,0.436279696108185,,2.0145144466038385,,0.0614734799926229,81.1572263092272,0.332920272052209,1.28298090346137,0.0076999593622546,,65.17801134072,0.300652877520236
2019-05-12,6942.62317451783,,,0.0700321611159213,,,0.765637663277988,,0.352463912967335,353.475035532424,,57.7743477253974,21.5757246433135,,,0.062759261751,,0.0675574526731921,,124.676477278238,26.6704799885613,0.0102823465656106,0.0026014956798336,,0.0913458426253653,0.166322979972752,,5.83444190957172,187.184103740503,,0.0052498897608008,,2.44184940056897,17.4720954048258,0.0703428306870291,1.87161004418472,0.995756030447547,,2.373524833481,,,0.213764973072281,0.0071226711590394,,,0.654920149756204,0.0564499658845622,7.6898808191124,5.32645169079551,84.4552940801089,0.158116448297244,0.0459065747019081,0.0052165779027988,549.186024060102,9.29023711234064,,1.6446895643602,1.00387077602569,,0.222653144073929,,0.0828640704617815,0.104047582387229,1.00017933717587,0.121424108757977,1.99791258803678,0.0251443928254999,,20.0911304461418,,0.983609100801558,0.0216964395927505,,,,,0.0237585977591836,,1.00499275500826,,,1.00272374581369,,1.0001183259633804,0.417315266450017,,1.91288820830309,,0.0555106699881911,75.4674410052846,0.309426900230398,1.22232298624267,0.0071148937760697,,60.4345877206068,0.272126199539099
2019-05-13,7798.90573600234,,,0.0728337155172641,,,0.793067513368958,,0.353180082127217,383.101732003719,,60.3901754606624,22.8588783821843,,,0.06546266236,,0.0684785593568346,,131.075758441592,28.4294854840861,0.0105299907207344,0.0027046299084544,,0.0883690144833229,0.174520754232507,,6.070216089925183,195.825203097604,,0.0054252141207635,,2.56985455022052,19.4576778292022,0.0713309298629945,1.89259193713379,0.971017604560039,,2.39051673896465,,,0.212424561153842,0.0070094292541174,,,0.649441031798115,0.0570255286621733,8.03999645866512,5.53804282908938,87.5913020160657,0.167325218415732,0.0469274906881161,0.0086705257534857,581.222628241939,9.70486679540987,,1.72014005008187,1.00194091931805,,0.220003672655802,,0.0867666906829555,0.103353407732043,1.02196188488339,0.119659472788737,2.11792677864787,0.0250048860336779,,20.5970119027775,,0.993305287338457,0.0224244180214526,,,,,0.0243968531652794,,1.00269684431088,,,1.00077936271952,,1.0016365196960244,0.418341161840176,,2.135677813788257,,0.0576890435847773,79.2157190557191,0.324656478461214,1.32130603578963,0.0073284066737031,,63.3332536018777,0.278732888543784
2019-05-14,7955.5576823495,,,0.0834910022720039,,,0.753307321171932,,0.364602871562325,389.219094042006,,60.2573745967947,22.7168541529152,,,0.065647082934,,0.0730402930667776,,141.73448556876,28.3410574342436,0.0114555037199412,0.0030282407199366,,0.0913824418343946,0.183282779891929,,6.542764115646089,218.214805669199,,0.00588857383425,,2.76636547491698,19.1657720682347,0.0787748557095692,1.91358148350685,1.0013288461107,,2.48550749715546,,,0.243430613795963,0.0075389390212918,,,0.830264948096412,0.0601169476279129,7.95984839219193,6.03553390576635,91.608165834985,0.165588553162538,0.0506909320779965,0.0076878538637865,618.458530844058,11.0295735466748,,1.864966740349,1.00079034616093,,0.236821495805422,,0.0880719324157367,0.112499347320603,1.00124370741109,0.123117254698095,2.11617039259694,0.0255001090635951,,21.1455936942213,,0.999835823178886,0.0254502120248789,,,,,0.0273487336651212,,1.00056602714215,,,1.00067761830434,,1.0024865789526909,0.432906623166364,,2.138760270705605,,0.0641621486414491,83.2148704438691,0.406766271931993,1.47360163136294,0.0077979164854271,,67.7503987517551,0.301863825590533
2019-05-15,8215.2068383986,,,0.0941020830223239,,,0.870830179818469,,0.405426837637906,406.348237193426,,73.139228308938,24.6711835689216,,,0.069272406749,,0.082451885022334,,154.914350175034,33.5566813340127,0.0152809040528697,0.0033455941978445,,0.0958526807011591,0.216941364694749,,7.649598605491962,249.061431034483,,0.0065829451067561,,3.12049425331608,21.5919274553416,0.0894865714179584,2.38148371976492,1.00538475319963,,2.91616764960748,,,0.274400395178113,0.0086605338552019,,,0.850851822374992,0.0704951127939373,8.23197267834642,6.51411954464425,103.011016779889,0.179546825661395,0.0577021373803751,0.0096676203571586,709.053893837046,12.8036787151513,,2.18951345025295,0.998567124613878,,0.26439928870367,,0.103608808241461,0.123521923309167,1.15219416566367,0.131402928575768,2.22752884705769,0.030526342867223,,24.1142020480566,,1.01460537726026,0.0283213623903385,,,,,0.0313388919951508,,0.999064249817741,,,0.999301450954151,,1.0032729899516206,0.470946824568052,,2.417795206670596,,0.0787974413171956,94.9602330075827,0.461552120855175,1.77478941353184,0.0101456264608098,,77.225991038936,0.363942459676417
2019-05-16,7862.07160233782,,,0.0875820441949391,,,0.78687773842277,,0.378541683165716,397.048863793724,,65.1809661011881,23.0551160174719,,,0.066351604066,,0.0802249858107314,,148.666552707705,30.7881901171049,0.0134181476352962,0.0031391570637896,,0.0962696754318974,0.217318339077406,,7.629966280899052,263.38047019287,,0.0066613132590902,,2.90766251935283,21.7008155511317,0.0932189220104108,2.20744100282261,0.996566277685411,,2.62918153806382,,,0.257336453976191,0.0090391631017358,,,0.925136336994984,0.0718209507995662,7.26388650480104,6.48810615149612,95.3905197910282,0.171581616482319,0.0575167735990683,0.0108996594729099,661.254520636224,12.0467524672033,,2.15159368170751,0.999632468835388,,0.261710232720051,,0.0963797411858405,0.12413585412693,1.05558453776125,0.129687772763112,2.1880572881453,0.0299733397778076,,23.0047617265388,,1.0180832328217,0.0274394972730579,,,,,0.0284606833895196,,0.999687127911753,,,1.00054970937546,,1.000602863959532,0.464604907710896,,2.213739220618448,,0.0983712921470112,86.9571054139765,0.41730563788657,1.7155705529388,0.0108567236288114,,74.8940667382912,0.334083997631834
2019-05-17,7326.92068188194,,,0.082620545961273,,,0.771346564074696,,0.368882309013969,365.748019790634,,60.6518448267039,21.4416424685813,,,0.073938152837,,0.0738076131396041,,138.347884838563,28.6957765012352,0.0126449405791771,0.0028976963277851,,0.0870901558706574,0.197954765171636,,7.240122591812383,242.263793687902,,0.0060317579779853,,2.67046817463658,20.0097634438702,0.0856007524258679,2.11471952801796,0.989739485769692,,2.62202363612936,,,0.248000626861082,0.0085528616989486,,,0.888466458696544,0.071122797732325,6.74922321876313,6.01555454987354,89.4023860219791,0.160118196317729,0.053807101301966,0.0144669470760724,624.968548449828,11.2017313136954,,1.97908059076094,0.999221700344554,,0.239797385337637,,0.0883800857032728,0.118070247362078,0.963446274020112,0.124961841510238,1.93418942675492,0.027650757130714,,21.0465419938189,,1.00639544162328,0.0254345389657349,,,,,0.0270514884671488,,0.998216262523087,,,0.99918616718467,,0.9997827244906532,0.432287530156887,,2.267958656848248,,0.0900100865725755,82.0648583023332,0.387566291874282,1.6614812782002,0.0096447012582787,,73.0492317785637,0.312201741202003
2019-05-18,7277.98756341321,,,0.0790614509773571,,,0.705767528913996,,0.376641036333997,358.724901258424,,60.0006776656726,20.7271087861002,,,0.068996295335,,0.0767003884403328,,141.142708730198,29.0619844104229,0.0124589115713296,0.0029361605899795,,0.0867821749858611,0.196168503250014,,7.193405205768954,234.841279661017,,0.0060737407207592,,2.57505435540885,19.9587946177643,0.0851309257530558,2.20774432340411,0.995953336140909,,2.72494579045685,,,0.243439698175277,0.0082116942101798,,,0.945546757161288,0.0704802415561862,6.91390403641871,5.90421984906723,86.9371927828886,0.16072199497521,0.0547615758310927,0.0122838775868148,620.582025519976,10.7380494517247,,1.88672343161962,0.999896123110891,,0.228814278255858,,0.089841611686024,0.115361808959538,1.00445298293919,0.121250356256542,1.91635065395139,0.0316604496825426,,21.8673149617002,,1.0025833208869,0.0255941397234317,,,,,0.0265219657847327,,0.999951994779814,,,1.00032106544337,,1.0016841458912396,0.430048054317916,,2.189003911743944,,0.087176659992105,79.8791457041049,0.372366245140796,1.64664278373197,0.0092183732771686,,72.2574317046673,0.324553408467258
2019-05-19,8219.74278696669,,,0.0872149847028997,,,0.72093633439584,,0.384095815041393,421.217308721442,,65.6506458232131,22.7455991390287,,,0.066270014496,,0.0794729208548479,,172.84392049751,30.2188901901629,0.0130411467522993,0.0031498325020269,,0.0895129989500672,0.222264983322599,,7.825635154322398,261.974045295149,,0.0063393309040186,,2.67007583345283,22.1261629997312,0.0918313788885858,2.38431016115943,0.992093711203503,,2.72291423305317,,,0.259281345821868,0.0085855557570188,,,0.997641396223972,0.070207586036099,7.26989561272092,6.52579286148146,95.8435249759687,0.181909614381406,0.0562537721049327,0.0200810550172444,676.164886631597,11.7594330582678,,2.10477086148326,0.999386317691906,,0.244781550389016,,0.0947175404269718,0.121480770981711,1.01995397927532,0.125022319481634,2.07842811555956,0.0315864852885243,,22.7271254261809,,0.997575449352942,0.0272951375028768,,,,,0.0285506623148495,,0.999162670868045,,,0.999762309888569,,1.005442913363818,0.460639862407433,,2.226073855493508,,0.095189127679231,90.5632551100195,0.42152765954287,1.85867159709136,0.011013149647239,,78.3585367987725,0.338325452015392
2019-05-20,7981.13937895967,,,0.0849299890222722,,,0.704622852552414,,0.36306829832068,414.302427941287,,63.1771853935973,21.5785150193406,,,0.067328242446,,0.0755208620025696,,168.454656810003,29.5136008591289,0.0125107805042543,0.0029906906705802,,0.0885108357126628,0.216676770753822,,7.422213773758298,252.417419637639,,0.0062102184675922,,2.71870072899078,22.274779316104,0.0894716675614762,2.79624777296334,0.99751511106514,,2.67733562223306,,,0.267592494078484,0.0089637652949986,,,1.11044815056479,0.068538505098138,6.76956640115277,6.25789086574932,91.7134363500065,0.178274010290109,0.0543796354289982,0.0306191934252862,660.035112722768,12.1421123182288,,2.04270793286168,0.999846552441753,,0.235835560217457,,0.0920099239471311,0.116344512656782,0.972194900961816,0.122452817381105,1.9527940455692,0.0325522925266832,,21.3161904495829,,0.998858508948943,0.026186491099441,,,,,0.0279695758613975,,0.999876281047605,,,0.999929218048883,,1.006766544006163,0.435165896502676,,2.194474517203057,,0.0893536827182573,87.6297785484164,0.399427724719909,1.67640679483927,0.0104399938756118,,76.5139133085844,0.319865192888655
2019-05-21,7983.80847738165,,,0.0848857931924492,,,0.692667977689683,,0.370441861087067,418.911961998617,,104.187286931124,23.4031577994331,,,0.065362333656,,0.0795187226410038,,167.151356035977,29.6407578588817,0.0145297802357684,0.0030495548653046,,0.0833210503856061,0.221252985728089,,7.457147926041237,256.818162185856,,0.0063539929278541,,2.82346663547012,22.660902929592,0.0931649827031232,2.68069488436731,1.00723326494595,,2.72116780873521,,,0.274294554851304,0.0095261570722646,1.07254483085145,1.07254483085145,1.19341137142665,0.0715822424863603,6.79772903717013,6.30866049523085,91.6673618231346,0.179196841676038,0.0574365120794488,0.0295796674455645,666.887465169445,12.2162889318128,,2.12161312165642,1.00014310448245,,0.251029106874729,,0.09651285671563,0.121394761881336,1.01525904745499,0.124074942261654,1.99612430083741,0.0343895994201256,,20.4928970618617,,0.995257690306629,0.0268955276494232,,,,,0.0285480424788454,,1.00061377185606,,,0.999667393251672,,1.0061240050446223,0.453843171845388,,2.269519874143277,,0.087575591337884,89.3591725067276,0.399299679394237,1.67403806281248,0.0109404122875329,,75.2052809380363,0.333269664202488
2019-05-22,7667.90211484512,,,0.0779998154495221,,,0.687836546760754,,0.343951732288017,391.447622405936,,106.708963425344,22.6958384536429,,,0.063265415673,,0.0775176061410369,,155.134185412625,28.1046270912339,0.0145263172239535,0.0028624130704144,,0.0801511511976072,0.214775012457772,,6.946424331853936,244.550514319112,,0.0062435761467064,,2.77636204441637,21.3760250151395,0.0891148255747126,2.58254332395103,0.994933639988035,,2.8582819683464,,,0.259718385749389,0.0096794198319384,1.12429653453068,1.12429653453068,1.23205731331634,0.0703929358358446,6.35437415634924,5.95563628649807,88.0817215213213,0.189372194106566,0.055670433720019,0.0222855295568912,642.306212356875,11.2478755672254,,1.94926095224391,0.999065432054526,,0.240513851656256,,0.0965115513653013,0.118796188472422,1.05315603722518,0.119379148777478,1.74244791447021,0.0341979129524879,,19.5148048344188,,1.00108647785827,0.0259727647022074,,,,,0.0267578403007715,,0.999418051433766,,,0.999284664302126,,0.9994593218111504,0.435726821249125,,2.201933425515714,,0.079559487866439,83.7945932718017,0.373538175899663,1.5558282373378,0.0107248135934594,,70.4200323917748,0.304558901217812
2019-05-23,7897.4712936879,,,0.0803497946207589,,,0.724165638540184,,0.347466407565442,404.656074808841,,101.948638965622,23.2074892960997,,,0.066058289705,,0.0836313669934939,,154.715757829598,27.6913962220235,0.0144313110054307,0.0029653550760716,,0.0847517662688195,0.223916521785671,,7.074848047667733,245.840384862654,,0.0065540695518936,,2.92886192745132,21.6923735190167,0.0892980492788304,2.48416449030964,1.00378526526692,,3.00013744523646,,,0.285665833489831,0.0101326280741513,1.11126167767368,1.11126167767368,1.34504690954993,0.0741624571167154,6.24548197796393,6.05098670248845,89.1648770797418,0.216403962763873,0.0622806544444111,0.0270564158606757,652.456075294321,11.4229447262245,,1.92309197517437,0.999962739528181,,0.246595495985375,,0.097788566041209,0.120099945917804,1.05570469897036,0.123170594136149,2.67691633205388,0.0348061524518696,,19.5889720088232,,0.998462609978809,0.0261578348776444,,,,,0.0270511495774559,,1.00035695057002,,,1.00017910237879,,1.0043742264456577,0.446879128587608,,2.2080490580626275,,0.0810557239143074,84.8820028724977,0.381028435686417,1.62758784345749,0.0114454437362386,,72.115883141103,0.31393239813803
2019-05-24,7987.10036762127,,,0.0805312613166874,,,0.700638156322391,,0.351462760624425,408.147220969518,,99.3825900995628,23.1627267007296,,,0.063989388418,,0.0815778005181404,,156.16817600412,27.7897379193141,0.0148608451532871,0.0029856864170828,,0.0798710036762127,0.25190279857928,,7.304623383740618,248.839252016365,,0.006316258897195,,3.10389523177446,21.4966002877119,0.0959401673135504,2.49685235484991,0.992292373133015,,3.2767971762897,,,0.283772850317417,0.0093019678603615,1.2174379963394,1.2174379963394,1.31765105413497,0.0736586053766238,6.56296176697794,6.40007972997952,100.20809073194,0.229581545909254,0.0595062968740774,0.0254264158624376,670.433495921922,11.498786596429,,1.97408865324607,0.999088467881068,,0.25065629508872,,0.098683080456802,0.125345053270455,1.04246888291374,0.122477961009345,2.50781717510846,0.0318380660544073,,19.3515907145656,,0.994857243529824,0.026586902876441,,,,,0.0276368309107284,,0.999255369217877,,,1.00015024994541,,1.0031195007269305,0.461860296652317,,2.198137403128335,,0.0847509096027775,85.61431757086,0.383394441068283,1.58819417352508,0.0108086828728149,,72.5306794704051,0.314489670166575
2019-05-25,8061.59176072472,,,0.0804212820766864,,,0.699537519905166,,0.348523865016308,406.040786954009,,93.5689784591155,22.7460251213143,,,0.06566104649,,0.0865030622933316,,156.245895352851,28.1664784857778,0.0157579983844796,0.0030161661087054,,0.0848079453228241,0.252526365056787,,7.315120792020015,251.888460958504,,0.0062252197718793,,3.08843867932851,21.6053516434711,0.0965294040666824,2.37655836064953,1.00561120284226,,3.31279483978187,,,0.283449464961108,0.0095539378677338,1.33453140372923,1.33453140372923,1.12658008036348,0.0747515824030822,6.85864103818938,6.39611125812992,102.763327211663,0.230704527847269,0.0599723767035953,0.0251755123993492,713.740775607403,11.4634181103963,,1.97472271597789,0.999711922041408,,0.247062441464939,,0.104284734526045,0.12791528524984,1.01369474951497,0.125244146967102,2.42593825576186,0.0326135612038607,,19.5133955858825,,0.997118333780437,0.0266334969268556,,,,,0.027754519756133,,0.999886529942794,,,0.999936628469198,,1.0052745368706772,0.473241152408212,,2.225984574033129,,0.0837732208805536,87.0242501859987,0.387120674935396,1.56375116507996,0.0110260701799064,,72.3997260067528,0.322491926652055
2019-05-26,8731.52495587376,,,0.0863410250280459,,,0.735505434431581,,0.356110506080994,433.676171504661,,106.87813734911,24.533175500654,,,0.069573426958,,0.0872761619702114,,163.375759297545,28.4357134840948,0.0155505983494795,0.0030970479169464,,0.088015123573941,0.240869911665255,,7.719266131627948,268.294339567504,,0.0065920404324327,,3.07653266067811,22.4780026349532,0.098109023666379,2.45930118451166,1.00601861553191,,3.35110342992022,,,0.281942849121148,0.0096361693680373,1.47760908501921,1.47760908501921,1.09221037586026,0.0739814823492632,7.02916607681752,6.93473180525151,112.41617177269,0.241599065462394,0.0601394017910782,0.024281503363277,758.711281282147,12.0038630639088,,2.09211693390077,1.00060557127835,,0.252707945184828,,0.102167231596246,0.12597885675291,0.989594650254314,0.126838320515249,2.35715132665984,0.0311433592810542,,20.1597897854917,,1.00081144504139,0.0282452066492012,,,,,0.0313516406574864,,1.00022882267815,,,1.00072064640784,,1.0100519119620344,0.474552487189656,,2.2363593521564336,,0.0882267434213948,92.5352474514148,0.410467102991746,1.66398800955906,0.0109843140391108,,76.2951095085588,0.330239540840923
